MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,COMMODITY,LEVEL,UNITS,PAIR
NP_SSP2,pipelines_LNG,2035,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_PAO,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAO-R12_FOIL
NP_SSP2,pipelines_LNG,2025,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,74123.82696204119,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2035,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2040,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2045,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2050,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2055,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2060,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2070,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2080,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2090,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2100,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2110,R12_PAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_PAS-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_PAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_PAS-R12_FOIL
NP_SSP2,pipelines_LNG,2025,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,1126.0320513261177,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,327.33316133333665,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2035,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,327.33316133333665,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2040,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,327.33316133333665,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2045,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,357.564305428785,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2050,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,359.169058410669,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2055,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,359.169058410669,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2060,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,457.262847411674,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2070,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,1155.9731818184016,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2080,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,2579.294625690218,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2090,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,4180.490947898968,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2100,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,5739.68633889981,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2110,R12_RCPA,R12_LNG,LNG_tanker_LNG,LNG,3196.03268653077,GWa,R12_RCPA-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_RCPA,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_RCPA-R12_FOIL
NP_SSP2,pipelines_LNG,2025,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,39468.27897517629,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2035,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2040,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2045,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2050,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2055,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2060,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2070,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2080,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2090,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2100,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2110,R12_SAS,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_SAS-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_SAS,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_SAS-R12_FOIL
NP_SSP2,pipelines_LNG,2025,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,40156.12862467048,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2035,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2040,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2045,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2050,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2055,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2060,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2070,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2080,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2090,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2100,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2110,R12_WEU,R12_LNG,LNG_tanker_LNG,LNG,0.0,GWa,R12_WEU-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_WEU,R12_FOIL,LNG_tanker_foil,fueloil,0.0,GWa,R12_WEU-R12_FOIL
NP_SSP2,pipelines_LNG,2010,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2015,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2030,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2020,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2025,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_AFR,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_FOIL
NP_SSP2,pipelines_LNG,2010,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2015,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2020,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2035,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2025,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2040,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2045,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2050,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2055,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2060,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2070,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2080,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2090,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2100,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2110,R12_AFR,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_AFR-R12_LNG
NP_SSP2,pipelines_LNG,2010,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2015,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2030,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2020,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2025,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2040,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2045,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2050,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2055,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2060,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2070,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2080,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2090,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2100,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2110,R12_EEU,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_FOIL
NP_SSP2,pipelines_LNG,2010,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2015,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2030,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2020,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2035,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2025,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2040,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2045,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2050,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2055,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2060,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2070,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2080,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2090,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2100,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2110,R12_EEU,R12_LNG,LNG_tanker_LNG,LNG_tanker_capacity,0.0,Mt-km,R12_EEU-R12_LNG
NP_SSP2,pipelines_LNG,2010,R12_LAM,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_FOIL
NP_SSP2,pipelines_LNG,2015,R12_LAM,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_FOIL
NP_SSP2,pipelines_LNG,2030,R12_LAM,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_FOIL
NP_SSP2,pipelines_LNG,2020,R12_LAM,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_FOIL
NP_SSP2,pipelines_LNG,2035,R12_LAM,R12_FOIL,LNG_tanker_foil,LNG_tanker_capacity,0.0,Mt-km,R12_LAM-R12_FOIL
